C1	5.9931141585579395	0	0.00081009231885428997
C3	4.2519374297253698	0	1.00e6
C4	5.9622159758750994	0	0.51752769384514274
C5	4.7571588434507266	0	225.72803713969088
C6	4.2360409179276894	0	11869.327543207473
C7	6.2676174486190801	0	477.34837507361647
C8	6.2690605925876026	0	1.7194479635414766
C9	4.5643375194497793	0	82.891576408276222
C10	4.5540129016038708	0	58.091209000044408
C11	4.5902982420982941	0	0.20967496016459855
C12	4.6008909321265889	0	2.2395212376423865
C13	4.2629270572244744	0	6955.1283985315395
C14	4.7363880113494545	0	126279.99815804168
C15	4.1784915561680229	0	19067.511863900127
C1	5.9844587243305982	0.0011622328511198237	0
C3	4.2519374297253698	154.90719410910893	0
C4	5.9533931289175621	18.342197827904098	0
C5	4.7565734022414698	324.12421945881363	0
C6	4.2386039374782731	424372.44758147548	0
C7	6.2434313619083701	16893.302045196648	0
C8	6.2685393490795231	2.4718103732833261	0
C9	4.5584053185598465	2928.3195622127741	0
C10	4.5607372901429297	2072.3329690179899	0
C11	4.5878354743628993	0.30087640503101604	0
C12	4.579336462686161	3.0335586905401315	0
C13	4.2607785087128622	44784.769942533763	0
C14	4.7272592567804903	4.4657993692929381e6	0
C15	4.1742985545545199	25714.273494143381	0
C1	6.1915270333554915	0	0.00082782665268088995
C3	4.1024862585990593	0	280.71795167541279
C4	6.2307013136208411	0	0.4606005189989878
C5	4.735133136999913	0	236.78566979562029
C6	4.122016183074579	0	11931.000366933595
C7	6.5504430106784168	0	424.11921763535264
C8	6.4382939300952344	0	1.7477934955948313
C9	4.5943363766287497	0	75.396746782963632
C10	4.5879943484533463	0	53.053235535647659
C11	4.5751018688919842	0	0.2212647124075815
C12	4.5704527583683721	0	4.958184811925002
C13	4.1208073092989554	0	9460.4567242845023
C14	4.7840741306894188	0	114587.03829146241
C15	3.9094371892596458	0	54515.222191383174
C1	6.1882888826724409	0.0010465492212134297	0
C3	4.1034409700783598	149.79780720581024	0
C4	6.2096401987066914	27.623460945513184	0
C5	4.7573169531375061	300.85818559283354	0
C6	4.1282673691743561	723032.03185602673	0
C7	6.5182431179800302	25396.013085211242	0
C8	6.5042053990437641	2.2257494072643484	0
C9	4.586571958694722	4505.8665153734282	0
C10	4.6073048347785086	3201.7206502593935	0
C11	4.5694660998467125	0.28055570520742534	0
C12	4.5631548922185266	2.6535792027301164	0
C13	4.1200964952791148	52356.585294690456	0
C14	4.7759912459375933	6.8448868477418031e6	0
C15	3.9166274603829767	28810.887632349317	0
C1	7.333580892138337	0	0.00086690701009276786
C3	4.8322084218912629	0	129.07870656224208
C4	7.4164969287985985	0	0.49518260862756736
C5	5.6385092845380385	0	228.29572751263405
C6	4.897118773807394	0	10590.576741481751
C7	7.8858897001783523	0	458.99916573620226
C8	7.7570108004307734	0	1.8534950452463492
C9	5.4610000971699115	0	73.100924923293505
C10	5.450779264901005	0	51.437629326146208
C11	5.3889155578588595	0	0.21174646197137603
C12	5.385365013406104	0	2.4625073736502778
C13	5.7102931444188112	0	110783.5552913345
C14	5.7198692041426487	0	111174.41504263709
C15	4.6603516376756566	0	22429.516272317312
C1	7.3161290804794366	0.00087519509817099623	0
C3	4.8350570912944182	127.9324562882198	0
C4	7.4233708640000113	32.31966435414769	0
C5	5.6343709340159931	230.5800689809071	0
C6	4.8933923887892821	692397.44746970909	0
C7	7.8995343882724738	30077.464884674391	0
C8	7.7747950121997098	1.8667459560543169	0
C9	5.4628406614684106	4779.5024646571656	0
C10	5.4517881772728805	3355.9319272007356	0
C11	5.3922037145198693	0.21335865157152531	0
C12	5.3844112084249565	2.4491188527026511	0
C13	5.7022851315798029	7.2409859829156687e6	0
C14	5.7269194457647261	7.2688738960450096e6	0
C15	4.6612154877563032	22310.068577057649	0
C1	8.332643932659483	0	0.00094591271951833167
C3	9.4385441746121099	0	1.1968832697755569e-8
C4	8.3554975622780461	0	1.2553447359959971
C5	5.9093792527317186	0	258.97392620201811
C6	5.1469891508118968	0	29068.197001432614
C7	8.9652925979889275	0	1165.7250575221365
C8	8.7661442762709392	0	2.0062743207280875
C9	5.6826035226922205	0	196.25451953081489
C10	5.6920061615858275	0	138.69977976947879
C11	5.6907721106419036	0	0.24119996241718489
C12	5.6796099212527435	0	9.5667274212689115
C13	5.9737592602158989	0	300152.76817466837
C14	5.9748843200045565	0	299360.2859829886
C15	5.0283283372740284	0	85107.484107759155
C1	8.3362620990015213	0.0010511244227238811	0
C3	5.1863809775262313	1166.3682028754122	0
C4	8.3668505894887151	0.023018924905896226	0
C5	5.8719625755678972	286.49011542707603	0
C6	5.1457076202192393	532.19999972444032	0
C7	8.953655463071005	21.363154371681379	0
C8	8.6423365199980324	2.2127349593332179	0
C9	5.6892500407796893	3.5925150085192152	0
C10	5.6880688878546799	2.5434643487705033	0
C11	5.6853077437435076	0.2681582043176996	0
C12	6.1791657193159875	18.43351080861807	0
C13	5.9768555745765779	5491.9802228402696	0
C14	5.971643316663477	5497.3038667463506	0
C15	5.0357772081194607	205547.98222509437	0
